    259 | twitter  | earthquake | _nikiiikae             |   392 | rt @kaillowry: heard about the earthquake &amp; hope everyone is ok and safe in guatemala.                                                  
    260 | twitter  | earthquake | Claire_E_Shelt         |   174 | rt @nytimesworld: guatemala earthquake leaves dozens dead http://t.co/gidkbceq                                                              
    261 | twitter  | earthquake | n_e_andersen           |    30 | rt @nsrescue: 6.3 earthquake off of vancouver island about an hour ago. no word of damage, or warnings at this time.... http://t.co/jh9s5nil
    262 | twitter  | lindol   | Yegie29                |    47 | @quakestoday: 5.1 magnitude earthquake. south indian ocean. details @ http://t.co/bc1wk16f..again??\U0001f633 panay lindol na..are you coming lord?
    263 | twitter  | earthquake | joe_zee                |   126 | rt @yoitzcelo: my prayers go out to my country of guatemala... they got hit with a 7.4 earthquake. #prayforguatemala                        
    264 | twitter  | earthquake | dawnlov3ly             |   652 | other people felt that earthquake in barrie right ?                                                                                         
    265 | twitter  | earthquake | JdFemerg               |    89 | #yyj earthquake preparedness http://t.co/iyk1mcqw                                                                                           
    266 | twitter  | earthquake | timtchan               |   543 | .@hellovancity another earthquake today, 6.3 off vancouver island. http://t.co/qt2lckoe                                                     
    267 | twitter  | earthquake | That_Swagg_Kidd        |   361 | rt @_tiffyboobaby: god bless guatemalaa with the earthquake they had today !                                                                
    268 | twitter  | earthquake | FranticKL              |   780 | rt @johnrivera_crs: dozens killed in guatemala earthquake http://t.co/vlijg8ct                                                              
    269 | twitter  | terremot | TopherKumm             |   196 | despu\xe9s de 36 a\xf1os, guatemala sufri\xf3 nuevamente otro terremoto.                                                                    
    270 | twitter  | earthquake | TaoFear                |   429 | 6.3m earthquake off vancouver island, bc - http://t.co/plqcgpkz                                                                             
    271 | twitter  | earthquake | StARZz730              |     9 | rt @kaillowry: heard about the earthquake &amp; hope everyone is ok and safe in guatemala.                                                  
    272 | twitter  | earthquake | cpizzi                 |    62 | rt @jimgaffigan: nyc had a hurricane last week.  a blizzard this week.  not looking forward to next week's earthquake.                      
    273 | twitter  | earthquake | freakyneha             |     6 | rt @yogurtbay: he moves and tosses the officer to one side who falls down and it feels like its an earthquake                               
    274 | twitter  | earthquake | MissCarissaxx          |    43 | earthquake in guatemala ? oh lord.                                                                                                          
    275 | twitter  | earthquake | Easy_Branches          |  2445 | strong earthquake hit guatemala kills at least 48 - http://t.co/yop64pjf @phuketdailynews @easysoccernews                                   
    276 | twitter  | erdbeben | SKSMediaBrasil         |   311 | rt @bazonline: schweres erdbeben ersch\xfcttert pazifikk\xfcste: vor der k\xfcste guatemalas hat sich ein erdbeben der st\xe4rke 7,4 ereign... http: ...
    277 | twitter  | earthquake | RohitAlok1             |     0 | rt @yogurtbay: he moves and tosses the officer to one side who falls down and it feels like its an earthquake                               
    278 | twitter  | earthquake | NikkiChilders          |   670 | rt @lavogel: earthquake, hurricane, n'oreaster! #ohmy                                                                                       
    279 | twitter  | earthquake | memorygardens          |   236 | strong earthquake off guatemala kills at least 48: a strong earthquake off the coast of guatemala killed at leas... http://t.co/xqvfakmb    
    280 | twitter  | earthquake | JwForum                |  1357 | news by yahoo powerful quake hits guatemala, killing at least 48: a 7.4-magnitude earthquake rocked guatemala on...  http://t.co/zqpqytie   
    281 | twitter  | terremot | Jaykomusic             | 72860 | rt @perz_omar: @jaykomusic brother como#shot  esta sonando muy duro provoco un terremoto aki en mi #guatemala... el terremoto es de ver ... 
    282 | twitter  | earthquake | HermitsUnited77        |    51 | #earthquake http://t.co/0kxyqjbq                                                                                                            
    283 | twitter  | earthquake | Msuazo25               |    19 | rt @kaillowry: heard about the earthquake &amp; hope everyone is ok and safe in guatemala.                                                  
    284 | twitter  | earthquake | Shelshand              |   194 | "@postworldnews: powerful earthquake topples homes and hillsides in guatemala, killing at least 48 people http://t.co/o8c9ah2a"             
    285 | twitter  | earthquake | ChelsaClements         |    72 | rt @ctvbcbrk: breaking: a 6.3 magnitude earthquake hit off the west coast of vancouver island just after 6 p.m.wednesday, the us geologi ...
    286 | twitter  | earthquake | Pennsyl_News_          |     1 | guatemala hit by 7.4 earthquake http://t.co/etdiddik                                                                                        
    287 | twitter  | earthquake | iconic__paula          |     2 | "@_mikeyfuckso: hurricane a week ago, earthquake 2 days ago, and a snow storm now? i think nj needs a break." amen                          
    288 | twitter  | earthquake | twcd                   |    45 | rt @worldvisionusa: sending out a prayer to those affected by the earthquake in guatemala. // article from @cnn: http://t.co/8i7ujtob       
    289 | twitter  | deprem   | DepremOlduMu           |   764 | 08 kas 05:31 kiyisin-ilgaz (\xe7ankiri) b\xf6lgesinde 1.9 b\xfcy\xfckl\xfc\u011f\xfcnde #deprem oldu  #kandilli http://t.co/2oahbc1i        
    290 | twitter  | earthquake | harjojessica           |   311 | rt @kaillowry: heard about the earthquake &amp; hope everyone is ok and safe in guatemala.                                                  
    291 | twitter  | earthquake | RayLikesDimSum         |   106 | rt @ctvbc: breaking: a 6.3 magnitude earthquake hit off the west coast of vancouver island just after 6 p.m.wednesday, the us geological ...
    292 | twitter  | earthquake | khiltabidle            |   105 | rt @kaillowry: heard about the earthquake &amp; hope everyone is ok and safe in guatemala.                                                  
    293 | twitter  | earthquake | KingHeldy              |    73 | @analiese_maciel @videiraa energy spreads during an earthquake. faults absorb nrg, become deformed, release nrg, &amp; return 2 original shape
    294 | twitter  | earthquake | otiliawallvxd          |    15 | just felt our first earthquack in p.g.county, maryland. 5.8 earthquake.                                                                     
    295 | twitter  | terremot | info_sismomex          |    19 | el terremoto de 7.5 del 4 de febrero de 1975, donde murieron m\xe1s de 20,000 personas, ha sido el m\xe1s destructivo en la historia de guatemala
    296 | twitter  | earthquake | JAMSRIDE               |  4364 | rt @ctvbc: breaking: a 6.3 magnitude earthquake hit off the west coast of vancouver island just after 6 p.m.wednesday, the us geological ...
    297 | twitter  | earthquake | ebrissman              |    79 | rt @angelasites: guatemala quake: 48 killed, hundreds missing, several injured: a 7.4-magnitude earthquake r... http://t.co/dqpkcoun htt ...
    298 | twitter  | earthquake | callmecarlenexx        |   911 | @fri23july2010 oh it's nothing\U0001f604,i hope the earthquake won't happened again there\U0001f609                                         
    299 | twitter  | earthquake | TanviParekh1           |     0 | rt @yogurtbay: he moves and tosses the officer to one side who falls down and it feels like its an earthquake                               
    300 | twitter  | earthquake | Akku_Pujare            |     8 | did u felt tht earthquake...??....."kuch nai beta baju wale uncle farted.....#badmorning                                                    
    301 | twitter  | earthquake | KaranPopli1            |     4 | rt @yogurtbay: he moves and tosses the officer to one side who falls down and it feels like its an earthquake                               
    302 | twitter  | earthquake | maxalperstein          |   244 | @jlo next or shall i nicki minaj twai your toes like scriptures tummy like an earthquake haiti                                              
    303 | twitter  | earthquake | Melody_Marron          |    63 | just felt a small earthquake here in sylmar!                                                                                                
    304 | twitter  | earthquake | ttrobinson12           |    37 | rt @emergencyinfobc: official report mt @canadaquakes: #earthquake 6.3m nov 7 18:01pst http://t.co/5c3ysvtl (101 km ssw of #portalice, #bc) 
    305 | twitter  | terremot | Lucyernaga_79          |    86 | rt @laurazapatam: a mis amigos guatemaltecos, me uno a su dolor por las victimas de el terremoto de esta manana !!!                         
    306 | twitter  | terremot | rmatsukuma             |    48 | vixi - wakawaka: terremoto de 6,3 graus volta a atingir costa oeste do canad\xe1um terremoto de 6,3 graus de ma... http://t.co/soxt4odp rym 
    307 | twitter  | earthquake | EddyMatthews90         |    34 | had my first ever earthquake drill today. unlike fire drills there was almost no speculation that it might be a real earthquake. #japan     
    308 | twitter  | earthquake | Cp_Stefany             |    49 | rt @ajenglish: dozens killed in guatemala earthquake http://t.co/ol2qmptu                                                                   
    309 | twitter  | earthquake | SarahReece             |   126 | #earthquake in guatemala? mother nature is very angry recently. earthquake, hurricane &amp; nor'easter all within a month? pissed?          
    310 | twitter  | earthquake | bradputs               |   143 | rt @newearthquake: 5.1 earthquake, south indian ocean. nov 8 07:24 at epicenter (16m ago, depth 10km). http://t.co/upsi948c                 
    311 | twitter  | gempa bumi | bharianmy              | 380399 | gempa 6.2 magnitud landa pesisir pantai barat kanada: vancouver (british columbia): gempa bumi berukuran 6.2 pad... http://t.co/tq5suhx8    
    312 | twitter  | terremot | jorgecerna             |    46 | @isaboo21 i know :( por el terremoto                                                                                                        
    313 | twitter  | earthquake | luvmylord              |   303 | rt @worldvisionusa: sending out a prayer to those affected by the earthquake in guatemala. // article from @cnn: http://t.co/8i7ujtob       
    314 | twitter  | earthquake | LukChurches            |    68 | rt @newearthquake: 4.8 earthquake, 61km sw of ocos, guatemala. nov 7 20:27 at epicenter (54m ago, depth 35km). http://t.co/izd2wpw9         
    315 | twitter  | earthquake | olipielove             |   124 | an earthquake in guatemala now? the world is fucking ending bro!                                                                            
    316 | twitter  | earthquake | BillMcAloney           |  4434 | another quake today , getting a little too frequent these days ! not a big fan of these earthquake thingy's ...                             
    317 | twitter  | earthquake | Mizzou255              |     2 | a 6.3 magnitude earthquake occurred off the coast of canada today. luckily, there was no damage reported #j2150u                            
    318 | twitter  | terremot | LaParcaOk              |  6196 | la gente de guatemala se merec\xeda morir con ese terremoto.                                                                                
    319 | twitter  | earthquake | KAMP_RadioPlays        |   604 | just played: earthquake - ssion - bent(dovecote)                                                                                            
    320 | twitter  | earthquake | _youngmulaa            |   411 | rt @_lovelyykee: @_youngmulaa girl i see it stop tryna get me &amp; you never sent me that picture from that earthquake drill..             
    321 | twitter  | earthquake | equakea                |  1277 | #earthquake: m 5.1, south indian ocean http://t.co/sbddjvei                                                                                 
    322 | twitter  | earthquake | equakea                |  1277 | #earthquake: m 2.4, greater los angeles area, california http://t.co/vwfedbgl                                                               
    323 | twitter  | earthquake | Cp_Stefany             |    49 | \u201c@ajenglish: dozens killed in guatemala earthquake http://t.co/ee1xldbq\u201d how sad...:(                                             
    324 | twitter  | earthquake | mrsinister0            |    46 | rt @earthquake: #earthquake m 5.1, south indian ocean nov  8, 2012 03:24:29 utc http://t.co/tnt57h9r                                        
    325 | twitter  | terremot | AcsaaMoralees          |   104 | \xbf&amp; que pasa si hay un terremoto en la noche? hay si me da un ataque de nervios :s                                                    
    326 | twitter  | gempa bumi | klaudia_SF             |   655 | habis hujan lokal mas hhe rt @kurnypeacespot: ngungsi yak, habis gempa bumi pa gmana,he rt "klaudia_sf: (cont) http://t.co/niai0jba         
    327 | twitter  | earthquake | hanspetermeyer         |  1418 | @sarahpetrescu @cbcalerts *chuckling* - is that standard #earthquake procedure? get pants on?                                               
    328 | twitter  | earthquake | SLAMMIN_SOBES31        |   202 | @tylermidgette i mean guatemala had an earthquake today....                                                                                 
    329 | twitter  | earthquake | my5olshops             |   203 | did u felt tht earthquake...??....."kuch nai beta\u2026                                                                                     
    330 | twitter  | earthquake | princeray25            |    63 | rt @earthquakesla: a 2.4 magnitude earthquake occurred 3.73mi nnw of san fernando, california. details: http://t.co/jjzra1xz map: http:/ ...
    331 | twitter  | earthquake | QuakeTracker           |  1634 | magnitude 2.6 earthquake, southern alaska http://t.co/uhgp7swy                                                                              
    332 | twitter  | earthquake | WhiteOutNation         |   247 | rt @metrowinnipeg: 6.3 earthquake hits near vancouver island, no injuries reported http://t.co/klfw23yj                                     
    333 | twitter  | terremot | MajoSalas              |   142 | rt @el_periodico: terremoto en guatemala deja al menos 39 muertos. | [video] http://t.co/ro5miqjq                                           
    334 | twitter  | earthquake | MexxWellington         |   153 | can't believe #bc had yet another #earthquake!                                                                                              
    335 | twitter  | earthquake | swartz_k               |    33 | rt @daleinkc: new storm on east coast, 4.2 earthquake on west coast. interesting start to day 1 of term 2 mr. president. #hopeinjesus       
    336 | twitter  | earthquake | AnanyaChandnani        |     1 | rt @yogurtbay: he moves and tosses the officer to one side who falls down and it feels like its an earthquake                               
    337 | twitter  | earthquake | mbekiaris              |   276 | rt @680news: u.s. geological survey reports 6.3 earthquake near vancouver island.                                                           
    338 | twitter  | earthquake | feistygirlie           |    20 | q: have you ever felt an earthquake? (mass) a: yes...a small 1: http://t.co/s9xy3bo3                                                        
    339 | twitter  | earthquake | erikabaretto86         |     6 | rt @yogurtbay: he moves and tosses the officer to one side who falls down and it feels like its an earthquake                               
    340 | twitter  | earthquake | oranv                  |   529 | 6.3-magnitude earthquake strikes near vancouver island http://t.co/u72bx8ye                                                                 
    341 | twitter  | gempa bumi | Jer_bearJeremyT        |   150 | rt @bharianmy: gempa 6.2 magnitud landa pesisir pantai barat kanada: vancouver (british columbia): gempa bumi berukuran 6.2 pad... http: ...
    342 | twitter  | earthquake | kevin_x_andrew         |   368 | rip those who passed away in the earthquake in guatemala \U0001f64f                                                                         
    343 | twitter  | earthquake | curiousjames           |    23 | rt @cnnbreak: guatemala quake kills dozens: a 7.4-magnitude earthquake hit wednesday off the coast of guatemala, near its bord... http:/ ...
    344 | twitter  | earthquake | MeghanKainth           |    62 | another earthquake?!                                                                                                                        
    345 | twitter  | earthquake | MarleneBAcevedo        |     3 | rt @girlup: a strong earthquake has hit guatemala. our thoughts are with the guatemalan people! http://t.co/fok0txx8                        
    346 | twitter  | terremot | josealrodriguez        |   744 | aumentan a los 48 muertos por terremoto en guatemala http://t.co/eni5y1rx v\xeda @unoticias                                                 
    347 | twitter  | earthquake | iancaldwellCTV         |  1034 | 6.3-magnitude earthquake strikes near vancouver island  http://t.co/mgjiixh2 via @ctvnews                                                   
    348 | twitter  | terremot | chitomanu              |    41 | rt @kkuzmolina: lamentable que la mayor\xeda de muertes por el terremoto sean menores de edad :s  que en paz descansen esos angelitos!      
    349 | twitter  | terremot | BryanSawerbrey         |    48 | rt @aysii_aysii: si quieren apoyar a los damnificados por el terremoto pueden llevar su ayuda a pradera z. 10 y tikal futura los centros ...
    350 | twitter  | gempa bumi | princessary7           |  6432 | guatemala diguncang gempa 7.8 skala richter, 48 orang tewas: gempa bumi dengan kekuatan 7.8 skala  richter (sr) ... http://t.co/uuouxoxz    
    351 | twitter  | earthquake | Nadiasm44              |   358 | earthquake in canada triggers tsunami in hawaii http://t.co/aynofvek via @usatoday                                                          
    352 | twitter  | earthquake | Fade_Proof             |   611 | did you feel it? http://t.co/ajpdhcsq #earthquake #yyj                                                                                      
    353 | twitter  | earthquake | AngelKisses_24         |    58 | rt @kaillowry: heard about the earthquake &amp; hope everyone is ok and safe in guatemala.                                                  
    354 | twitter  | earthquake | CarolL99               |   205 | dozens killed in guatemala earthquake - new york times: new york timesdozens killed in guatemala earthquakenew y... http://t.co/wzenv9xx    
    355 | twitter  | earthquake | setestclient           |    98 | dozens killed in guatemala earthquake - new york times: new york timesdozens killed in guatemala earthquakenew y... http://t.co/wfct8acs    
    356 | twitter  | earthquake | asmallteapot           |  1102 | rt @oranv: 6.3-magnitude earthquake strikes near vancouver island http://t.co/u72bx8ye                                                      
    357 | twitter  | earthquake | TweetingKaijzer        |  6506 | #teamfollowback dozens killed in guatemala earthquake - new york times http://t.co/wtqhuvbu #ff @kaijzer                                    
    358 | twitter  | earthquake | ladywahlberg           |   559 | rt @newearthquake: 6.3 earthquake, 172km ssw of port hardy, canada. nov 7 17:01 at epicenter (3m ago, depth 43km). http://t.co/pg1gdigr     
    359 | twitter  | earthquake | 247prayercanada        |   423 | keep the west coast in your prayers, if you would. another earthquake hit the northern tip of vancouver island... http://t.co/1jikjzmu      
    360 | twitter  | gempa bumi | DekkerJumper           |   536 | guatemala diguncang gempa 7.8 skala richter, 48 orang tewas: gempa bumi dengan kekuatan 7.8 skala  richter (sr) ... http://t.co/6f8jnpl6    
    361 | twitter  | earthquake | highsteppin            |  1055 | rt @worldvisionusa: sending out a prayer to those affected by the earthquake in guatemala. // article from @cnn: http://t.co/8i7ujtob       
    362 | twitter  | earthquake | marleegt07             |    49 | snow \U0001f61fhurricane \U0001f626earthquake \U0001f6272% \U0001f4f1battery \U0001f61f\U0001f626\U0001f627\U0001f62b\U0001f631\U0001f62d-____-
    363 | twitter  | earthquake | rlopez142              |    48 | rt @malcolmjackson: prayers for guatemala #earthquake                                                                                       
    364 | twitter  | gempa bumi | HeyUnknownYou          |   823 | guatemala diguncang gempa 7.8 skala richter, 48 orang tewas: gempa bumi dengan kekuatan 7.8 skala  richter (sr) ... http://t.co/ndileawf    
    365 | twitter  | earthquake | SeismicTweeter         |   146 | rt @earthquake: #earthquake m 5.1, south indian ocean nov  8, 2012 03:24:29 utc http://t.co/tnt57h9r                                        
    366 | twitter  | earthquake | MrsSkyscraper_         |   620 | @demzaftershock there was a really big earthquake there earlier today                                                                       
    367 | twitter  | gempa bumi | anakberita             |   814 | guatemala diguncang gempa 7.8 skala richter, 48 orang tewas: gempa bumi dengan kekuatan 7.8 skala  richter (sr) ... http://t.co/da6cfqd7    
    368 | twitter  | earthquake | D_F_Buchanan           |    16 | with all the recent earthquake issues i am glad to be looking at moving to rhe edmonton/red deer area                                       
    369 | twitter  | earthquake | Lealaaa                |   100 | holly shit 6.3 earthquake on vancouver island                                                                                               
    370 | twitter  | gempa bumi | dherytm                |    69 | guatemala diguncang gempa 7.8 skala richter, 48 orang tewas: gempa bumi dengan kekuatan 7.8 skala  richter (sr) ... http://t.co/6aznuypm    
    371 | twitter  | earthquake | NatiLovesYou_x3        |   434 | rt \u201c@kevin_x_andrew: rip those who passed away in the earthquake in guatemala \U0001f64f\u201d                                         
    372 | twitter  | earthquake | MikeGuzzardi           |   278 | anyone else feel an earthquake? my bed feels like it just shook                                                                             
    373 | twitter  | earthquake | Sephora_01             |   632 | rt @winmarvancouver: a 6.3-magnitude #earthquake struck off vancouver island near 6pm pst only light shaking felt in tofino &amp; ucluel ...
    374 | twitter  | terremot | Cowboy16_              |   176 | rt @el_periodico: terremoto en guatemala deja al menos 39 muertos. | [video] http://t.co/ro5miqjq                                           
    375 | twitter  | terremot | Marrelicious           |   469 | #datocurioso varios minutos antes del terremoto en guatemala un grupo de aves volaron sobre el pa\xeds formando una figura "extra\xf1a".    
    376 | twitter  | earthquake | cutiegirl12334         |   114 | earthquake?! #agh #soscared #peed #my #pants #earthquake                                                                                    
    377 | twitter  | earthquake | SunnyNidharak          |    11 | rt @yogurtbay: he moves and tosses the officer to one side who falls down and it feels like its an earthquake                               
    378 | twitter  | earthquake | AskMe_Bout_LIFE        |   102 | #tweetyourfears having to be in an elevator during an earthquake                                                                            
    379 | twitter  | earthquake | joshuamccarty32        |    76 | lets go #earthquake #neversaydie http://t.co/il5gjp8q                                                                                       
    380 | twitter  | terremot | cjvargas07             |   170 | @sarizcandoit terremoto en san marcos, temblor para el resto del pa\xeds seg\xfan lo \xfaltimo que le\xed :)                                
    381 | twitter  | earthquake | ParellaLewis           |  1993 | did anyone feel the 6.3 earthquake that hit about 200 miles off the coast of victoria, b.c.?                                                
    382 | twitter  | earthquake | caitygallz             |   243 | there was an earthquake in guatemala and now i'm crying cuz the world is ending forreal.                                                    
    383 | twitter  | terremot | Catchmabeat            |  2942 | rt @emisorasunidas: para ayudar a afectados del terremoto, en hangar 11 del aeropuerto est\xe1 el centro de acopio de @emisorasunidas y aer ...
    384 | twitter  | terremot | azulgranaha            |    44 | rt @aysii_aysii: si quieren apoyar a los damnificados por el terremoto pueden llevar su ayuda a pradera z. 10 y tikal futura los centros ...
    385 | twitter  | earthquake | Msharon16              |    34 | guatemala in my prayers\U0001f44f\U0001f64f. i thank god\u261d my family wasnt affected by the earthquake                                   
    386 | twitter  | earthquake | NerissaAntwi           |    45 | rt @news1130radio: powerful earthquake strikes guatemala, at least 39 dead http://t.co/30j9ir7e                                             
    387 | twitter  | earthquake | sarahlouiseba          |   124 | earthquake in guatemala- keep the country in your thoughts and prayers. http://t.co/cktdfwqb                                                
    388 | twitter  | earthquake | kevin_x_andrew         |   368 | rt @natilovesyou_x3: rt \u201c@kevin_x_andrew: rip those who passed away in the earthquake in guatemala \U0001f64f\u201d                    
    389 | twitter  | earthquake | LoveYourRock           |   427 | :powerful earthquake topples homes and hillsides in guatemala, killing at least 48 people http://t.co/nbry8qij                              
    390 | twitter  | earthquake | JagmeetSidhu3          |     4 | rt @yogurtbay: he moves and tosses the officer to one side who falls down and it feels like its an earthquake                               
    391 | twitter  | earthquake | Maxxcat3000            |    50 | \u201c@canadaquakes: earthquake mag=6.3 on 07 nov at 18:01 pst.details : http://t.co/8vuxox71101 km ssw of port alice, bc\u201doh shit.     
    392 | twitter  | earthquake | JusticePirate          |   359 | many died from the earthquake in guatemala. i hope the child i'm trying to get a sponsor for there is safe. #childambassador @worldvisionusa
    393 | twitter  | earthquake | Pak786Z                |   133 | pray for #guatemala earthquake hit there                                                                                                    
    394 | twitter  | earthquake | Recent_Quakes          |   238 | earthquake - m 5.0, south indian ocean: 2012-11-08 03:24:30 -36.34 53.16 10 km a http://t.co/qggxfc7n                                       
    395 | twitter  | earthquake | earthquakeinfo         |  3001 | earthquake - m 5.1, south indian ocean: november 08, 2012 03:24:29 gmt http://t.co/wjs8ape8                                                 
    396 | twitter  | earthquake | RLewelling             |  1184 | #earthquake  m 5.1, south indian ocean http://t.co/px5xdmts                                                                                 
    397 | twitter  | earthquake | HuffPostGreen          | 122022 | earthquake strikes off california coast http://t.co/4chuzjtp                                                                                
    398 | twitter  | earthquake | asianflick             |    90 | guatemala earthquake: at least 48 dead http://t.co/fzjwtstz #manga                                                                          
    399 | twitter  | lindol   | CheckPHNEWS            |     1 | [remate] magnitude 7.4 na lindol tumama sa guatemala; 48 patay | apatnapu\u2019t walo (48) na ang naitalang patay sa magn... http://t.co/cmeblu6t
    400 | twitter  | earthquake | aluciamv               |    69 | rt @bbcbreaking: update: #guatemala's president molina says at least 48 people killed by #earthquake http://t.co/bcznywzf                   
    401 | twitter  | earthquake | CanucksBelieber        |   800 | another earthquake in bc :|                                                                                                                 
    402 | twitter  | earthquake | iamdollk               |   387 | rt @rated_fabb: he make my legs sha sha shake like its a earthquake                                                                         
    403 | twitter  | terremot | rositanc96             |   105 | rt @larepublica_pe: terremoto en #guatemala: n\xfamero de muertos aument\xf3 a 48 http://t.co/ja10nyov                                      
    404 | twitter  | terremot | MarvinEscobars         |     4 | rt @palomo_espn: antes de arrancar @espn_fdj un saludo a guatemala afectado por el terremoto de este d\xeda, mismo que ha golpeado a varios ...
    405 | twitter  | earthquake | rhedeer                |    28 | rt @newearthquake: 6.3 earthquake, 172km ssw of port hardy, canada. nov 7 17:01 at epicenter (3m ago, depth 43km). http://t.co/tiw82r1d     
    406 | twitter  | terremot | EngasaoCifu            |   140 | @marysparade a la gran... :s que engase! temblores por todos lados.!! gracias por la info. ;) y como te fue en el terremoto de hoy?         
    407 | twitter  | earthquake | HelloVancity           |  2223 | \u201c@timtchan: .@hellovancity another earthquake today, 6.3 off vancouver island. http://t.co/zghogun6\u201d                              
    408 | twitter  | earthquake | kellbell228            |    93 | i'm glad @cbrantley15 came home effort the earthquake happened in guatemala                                                                 
    409 | twitter  | terremot | vaneyalan              |   165 | rt @noticiamerica: [al aire] guatemala: terremoto de 7,4 grados provoc\xf3 muerte y destrucci\xf3n http://t.co/pdp1ntza                     
    410 | twitter  | earthquake | AhujaShankar           |     3 | rt @yogurtbay: he moves and tosses the officer to one side who falls down and it feels like its an earthquake                               
    411 | twitter  | earthquake | ChandiniGuria          |   116 | rt @fashionvault_la: our thoughts are with guatemala this evening, as the country has suffered a devastating earthquake. we keep them in ...
    412 | twitter  | earthquake | Radbel118              |   143 | rt @magneticmagggie: earthquake in guatemala? aww that's so sad. my prayers go out to the people in guatemala \U0001f64f                    
    413 | twitter  | earthquake | appleoten              |    88 | 4.8 #earthquake, 61km sw of ocos, guatemala. nov 7 20:27 at epicenter (54m ago, depth 35km). http://t.co/1i64pwky                           
    414 | twitter  | earthquake | NikkiSchwitzyy         |   220 | another earthquake hitting bc, appears to be moving down the province, i don't want to die yet, i haven't reached my goals -_-              
    415 | twitter  | earthquake | RaphLife               |  1670 | rt @emergencyinfobc: official report mt @canadaquakes: #earthquake 6.3m nov 7 18:01pst http://t.co/5c3ysvtl (101 km ssw of #portalice, #bc) 
    416 | twitter  | earthquake | ackbar_ftw             |    65 | rt @jimgaffigan: nyc had a hurricane last week.  a blizzard this week.  not looking forward to next week's earthquake.                      
    417 | twitter  | earthquake | moomarab               |     1 | rt @bernamadotcom: a strong earthquake offthe coast of guatemala on wednesday \xa0shook buildings inguatemala city and killed 39 people : ...
    418 | twitter  | terremot | flavico                |    25 | guatemala j\xe1 conta 48 mortos por terremoto  http://t.co/rt2zdvfn                                                                         
    419 | twitter  | earthquake | BritneyDennison        |   113 | rt @emergencyinfobc: official report mt @canadaquakes: #earthquake 6.3m nov 7 18:01pst http://t.co/5c3ysvtl (101 km ssw of #portalice, #bc) 
    420 | twitter  | earthquake | appleoten              |    88 | 5.1 #earthquake, south indian ocean. nov 8 07:24 at epicenter (16m ago, depth 10km). http://t.co/pnimckjz                                   
    421 | twitter  | earthquake | Haywoodjablomi         |   383 | strong earthquake off guatemala kills at least 48 http://t.co/s552ydrv                                                                      
    422 | twitter  | earthquake | AnarkistAnalyst        |   103 | powerful earthquake strikes guatemala border area near mexico, killing at ... http://t.co/awkdsmgu                                          
    423 | twitter  | terremot | aleemabel              |    85 | "@fer_urzua: el temblor fue de 7.4 y el terremoto de 1976 fue de 7.5 \\355\\240\\275\\355\\270\\261\\355\\240\\275\\355\\270\\261 jajja #true" drama queens! jajaja
    424 | twitter  | terremot | Edrod_                 |   149 | @lfer31 vi que subi\xf3 el n\xfamero de v\xedctimas a causa del terremoto, luis. ha seguido temblando mucho?                                
    425 | twitter  | earthquake | MedicatedDream         |    83 | i'll be praying for everyone effected by the earthquake that happened guatemala. #staysafe                                                  
    426 | twitter  | earthquake | esinreich              |   137 | rt @kaillowry: heard about the earthquake &amp; hope everyone is ok and safe in guatemala.                                                  
    427 | twitter  | terremot | psicolorado            | 23857 | @pecesiqueira terremoto de 6,3 graus volta a atingir costa oeste do canad\xe1 http://t.co/dypjvijt #p7                                      
    428 | twitter  | earthquake | anoeliaa               |   202 | rt @yoitzcelo: my prayers go out to my country of guatemala... they got hit with a 7.4 earthquake. #prayforguatemala                        
    429 | twitter  | terremot | psicolorado            | 23857 | @nirvana terremoto de 6,3 graus volta a atingir costa oeste do canad\xe1 http://t.co/dypjvijt #p74                                          
    430 | twitter  | earthquake | julessiu               |   784 | yikes :os rt @timtchan: .@hellovancity another earthquake today, 6.3 off vancouver island. http://t.co/d1lgcvjc                             
    431 | twitter  | earthquake | AnarkistAnalyst        |   103 | 6.3-magnitude earthquake strikes near vancouver island http://t.co/inn5ggej                                                                 
    432 | twitter  | earthquake | FlatlanderHank         |    67 | rt @robdavis_wx: a 6.3-magnitude #earthquake struck off vancouver island near 6pm pst. only light shaking felt in tofino &amp; ucluelet, ...
    433 | twitter  | earthquake | Disaster_Center        |  3516 | earthquake - middle-america - guatemala: edis number: eq-20121108-37132-gtmdate / time: 08/11/2012 03:44:39 [utc... http://t.co/cnz38k65    
    434 | twitter  | earthquake | emergcoalition         |   169 | disaster info: earthquake - middle-america - guatemala: edis number: eq-20121108-37132-gtmdate / time: 08/11/201... http://t.co/vx5muzyt    
    435 | twitter  | earthquake | linncakes              |   128 | another earthquake on vancouver island? prepare yourself vancouver, we're all going to die.                                                 
    436 | twitter  | earthquake | EarthAlerts            |  1200 | #incident: earthquake - middle-america - guatemala: edis number: eq-20121108-37132-gtmdate / time: 08/11/2012 03... http://t.co/woglhxzb    
    437 | twitter  | earthquake | UnreportedNews1        |    79 | earthquake - middle-america - guatemala: edis number: eq-20121108-37132-gtmdate / time: 08/11/2012 03:44:39 [utc...  http://t.co/5c7mi1gr   
    438 | twitter  | earthquake | Solar_Tectonics        |  1305 | earthquake - middle-america - guatemala http://t.co/be9xiwbi 4moinfoclkdescrption                                                           
    439 | twitter  | earthquake | AkshitBhatia3          |     1 | rt @yogurtbay: he moves and tosses the officer to one side who falls down and it feels like its an earthquake                               
